name,phone,address,website,email,payment,link
Stewart Ave Plumbing And Heating, (347) 763-5716,"551 Stewart Ave, Brooklyn, NY 11222",,,,https://www.yellowpages.com/brooklyn-ny/mip/stewart-ave-plumbing-and-heating-470034114
Clemente Plumbing & Heating, (718) 788-3617,"739 3rd Ave, Brooklyn, NY 11232",,,,https://www.yellowpages.com/brooklyn-ny/mip/clemente-plumbing-heating-480177027
Konstantin's Plumbing & Heating, (347) 763-5746,"380 Kosciuszko St, Brooklyn, NY 11221",,,,https://www.yellowpages.com/brooklyn-ny/mip/konstantins-plumbing-heating-470034787
Jada Plumbing and Heating, (718) 963-9030,"1000 Grand St, Brooklyn, NY 11211",,,,https://www.yellowpages.com/brooklyn-ny/mip/jada-plumbing-and-heating-8025385
Nyc Best Plumbing & Heating Inc, (718) 443-4082,"335 Throop Ave, Brooklyn, NY 11221",,,,https://www.yellowpages.com/brooklyn-ny/mip/nyc-best-plumbing-heating-inc-512787284
Park Slope Sewer & Heating Company, (929) 324-3470,"135 19th St, Brooklyn, NY 11232",,,,https://www.yellowpages.com/brooklyn-ny/mip/park-slope-sewer-heating-company-505406387
Vmc Plumbing & Heating, (718) 210-4299,"622 4th Ave, Brooklyn, NY 11215",http://www.batteryplumbingandheaing.info,,,https://www.yellowpages.com/brooklyn-ny/mip/vmc-plumbing-heating-503847774
Cj Heating 6 Mechanical Corp, (718) 455-5500,"335 Throop Ave, Brooklyn, NY 11221",,,,https://www.yellowpages.com/brooklyn-ny/mip/cj-heating-6-mechanical-corp-527712973
Pusky Piping and Heating Co, (347) 406-6215,"679 Classon Ave, Brooklyn, NY 11238",,,,https://www.yellowpages.com/brooklyn-ny/mip/pusky-piping-and-heating-co-14179768
G & G Duct Cleaning Inc, (718) 786-6401,"2503 Borden Ave, Long Is City, NY 11101",http://www.gandgductcleaning.com,,,https://www.yellowpages.com/long-is-city-ny/mip/g-g-duct-cleaning-inc-3221374
24 Hours Heating & Cooling, (201) 268-5086,"667 Communipaw Ave, Jersey City, NJ 07304",,,,https://www.yellowpages.com/jersey-city-nj/mip/24-hours-heating-cooling-550684878
Neighborhood Sewer and Drain, (929) 324-3018,"841 Flushing Ave, Brooklyn, NY 11206",,,,https://www.yellowpages.com/brooklyn-ny/mip/neighborhood-sewer-and-drain-505187777
P & P Plumbing and Heating, (929) 324-3507,"454 Prospect Pl, Brooklyn, NY 11238",,,,https://www.yellowpages.com/brooklyn-ny/mip/p-p-plumbing-and-heating-545516337
Gentleman Sheet Metal LTD, (718) 486-6760,"100 Beadel St, Brooklyn, NY 11222",http://www.gentlemensheetmetal.com,,,https://www.yellowpages.com/brooklyn-ny/mip/gentleman-sheet-metal-ltd-4489927
Greenpoint Sewer  Cleaners, (929) 258-3258,"67 Driggs Ave, Brooklyn, NY 11222",,,,https://www.yellowpages.com/brooklyn-ny/mip/greenpoint-sewer-cleaners-505256149
Aron Plumbing And Heating, (929) 252-1539,"200 Seigel St, Brooklyn, NY 11206",,,,https://www.yellowpages.com/brooklyn-ny/mip/aron-plumbing-and-heating-472932126
Ganic Plumbing and Heating Inc, (718) 788-5815,"43 15th St, Brooklyn, NY 11215",,,,https://www.yellowpages.com/brooklyn-ny/mip/ganic-plumbing-and-heating-inc-462998514
R & R Plumbing And Heating, (347) 763-5756,"367 Lexington Ave, Brooklyn, NY 11216",,,,https://www.yellowpages.com/brooklyn-ny/mip/r-r-plumbing-and-heating-469806322
Bkny Plumbing & Heating Inc, (718) 965-0050,"111 14th St, Brooklyn, NY 11215",,,,https://www.yellowpages.com/brooklyn-ny/mip/bkny-plumbing-heating-inc-483339411
Active Cooling & Heating, (718) 599-4100,"633 Marcy Ave, Brooklyn, NY 11206",,,,https://www.yellowpages.com/brooklyn-ny/mip/active-cooling-heating-8425907
New York City Housing Authority, (718) 855-0436,"105 Tompkins Ave, Brooklyn, NY 11206",,,,https://www.yellowpages.com/brooklyn-ny/mip/new-york-city-housing-authority-465653785?lid=465653785
Graham Ave  Sewer Pros, (929) 258-3065,"122 Graham Ave, Brooklyn, NY 11206",,,,https://www.yellowpages.com/brooklyn-ny/mip/graham-ave-sewer-pros-505187772
Gotham Air, (718) 389-9896,"295 Russell St, Brooklyn, NY 11222",http://togabikes.com,,,https://www.yellowpages.com/brooklyn-ny/mip/gotham-air-6557251
Vanderbilt Continue, (718) 623-6600,"667 Vanderbilt Ave, Brooklyn, NY 11238",http://www.homeheatingcorp.com,,,https://www.yellowpages.com/brooklyn-ny/mip/vanderbilt-continue-6318473
Heating Arrow & Plumbing, (201) 942-6344,"24 Path Plz, Jersey City, NJ 07306",,,,https://www.yellowpages.com/jersey-city-nj/mip/heating-arrow-plumbing-545467559
C H Plumbing & Heating, (718) 783-9458,"171 Lexington Ave, Brooklyn, NY 11216",,,,https://www.yellowpages.com/brooklyn-ny/mip/c-h-plumbing-heating-3638593
Driggs  Air Conitioning, (929) 283-3157,"142 Driggs Ave, Brooklyn, NY 11222",,,,https://www.yellowpages.com/brooklyn-ny/mip/driggs-air-conitioning-505551070
Red Hook's Plumbing Company, (929) 258-3280,"167 Bush St, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/red-hooks-plumbing-company-505252155
JPC Plumbing Heating Inc, (718) 383-9600,"345 Calyer St, Brooklyn, NY 11222",,,,https://www.yellowpages.com/brooklyn-ny/mip/jpc-plumbing-heating-inc-456377280
Professional Boiler & Burner Cleaning, (718) 857-0204,"209 Greene Ave, Brooklyn, NY 11238",,,,https://www.yellowpages.com/brooklyn-ny/mip/professional-boiler-burner-cleaning-10601837
Palisade Ave Plumbing Heating and Cooling, (201) 942-6346,"453 Palisade Ave, Jersey City, NJ 07307",,,,https://www.yellowpages.com/jersey-city-nj/mip/palisade-ave-plumbing-heating-and-cooling-545467549
Conservation Plumbing & Heating, (718) 230-5444,"71 5th Ave, Brooklyn, NY 11217",,,,https://www.yellowpages.com/brooklyn-ny/mip/conservation-plumbing-heating-4797099
Mann Plumbing and Heating, (929) 283-3159,"952 Manhattan Ave, Brooklyn, NY 11222",,,,https://www.yellowpages.com/brooklyn-ny/mip/mann-plumbing-and-heating-472931481
J & G Plumbing & Heating Supplies Inc, (718) 857-3106,"231 Flatbush Ave, Brooklyn, NY 11217",,,,https://www.yellowpages.com/brooklyn-ny/mip/j-g-plumbing-heating-supplies-inc-1102451?lid=1102451
Liquid Plumbing and Heating Services Inc, (718) 875-7788,"405 Van Brunt St, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/liquid-plumbing-and-heating-services-inc-533057664
Taaffe Plumbing & Air Conditioning, (929) 258-3391,"241 Taaffe Pl, Brooklyn, NY 11205",,,,https://www.yellowpages.com/brooklyn-ny/mip/taaffe-plumbing-air-conditioning-505252924
Van Brunt Emergency Plumbing, (929) 283-3162,"410 Van Brunt St, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/van-brunt-emergency-plumbing-505345523
Brooklyn Seven Days Cooling Repair HVAC, (347) 252-6325,"620 Lorimer St, Brooklyn, NY 11211",,,,https://www.yellowpages.com/brooklyn-ny/mip/brooklyn-seven-days-cooling-repair-hvac-550697657
Myrtle Ave Sewer and Heating, (929) 283-3145,"642 Myrtle Ave, Brooklyn, NY 11205",,,,https://www.yellowpages.com/brooklyn-ny/mip/myrtle-ave-sewer-and-heating-505145163
Practical Plumbing & Heating, (718) 522-9083,"420 Carroll St, Brooklyn, NY 11215",,,,https://www.yellowpages.com/brooklyn-ny/mip/practical-plumbing-heating-28967600
Heating & Cooling Specialties, (201) 241-3724,"660 Newark St, Hoboken, NJ 07030",,,,https://www.yellowpages.com/hoboken-nj/mip/heating-cooling-specialties-560751951
Tri-Star Plumbing & Heating Inc, (718) 855-4445,"247 Van Brunt St, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/tri-star-plumbing-heating-inc-23186701
Bednash & Sons Plumbing & Heating, (201) 333-1580,"20 Brooks St, Jersey City, NJ 07302",,,,https://www.yellowpages.com/jersey-city-nj/mip/bednash-sons-plumbing-heating-12115736
Cool N Heat Inc, (718) 246-8112,"52 Harrison Ave, Brooklyn, NY 11211",,,,https://www.yellowpages.com/brooklyn-ny/mip/cool-n-heat-inc-482037642
Better Plumbing & Heating Inc, (201) 653-2280,"332 Newark Ave, Jersey City, NJ 07302",,,,https://www.yellowpages.com/jersey-city-nj/mip/better-plumbing-heating-inc-3315996
Jag Home Heating, (718) 858-7622,"457 Baltic St, Brooklyn, NY 11217",http://www.jagheating.com,,,https://www.yellowpages.com/brooklyn-ny/mip/jag-home-heating-455568113
Handy Plumbing and Heating, (929) 324-3510,"195 Bedford Ave, Brooklyn, NY 11211",,,,https://www.yellowpages.com/brooklyn-ny/mip/handy-plumbing-and-heating-545191358
Heating Repair Free Quotes, (201) 685-0426,"625 Washington St, Hoboken, NJ 07030",,,,https://www.yellowpages.com/hoboken-nj/mip/heating-repair-free-quotes-550696922
Bayridge Fuel, (718) 836-9222,"78 Rapelye St, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/bayridge-fuel-7535760
Flowmaster Plumbing & Heating, (718) 643-5558,"79 Commerce St, Brooklyn, NY 11231",http://www.atlantisplumbing.com,,,https://www.yellowpages.com/brooklyn-ny/mip/flowmaster-plumbing-heating-467240898
Atlantis Plumbing, (718) 643-5966,"79 Commerce St, Brooklyn, NY 11231",http://atlantisplumbing.com,,,https://www.yellowpages.com/brooklyn-ny/mip/atlantis-plumbing-10766094
Carroll Gardens Express Sewer, (929) 324-3469,"372 Court St, Brooklyn, NY 11231",http://www.hannahsenesh.org,,,https://www.yellowpages.com/brooklyn-ny/mip/carroll-gardens-express-sewer-505421143
Classical Cooling and Heat, (347) 534-8034,"167 Division Ave, Brooklyn, NY 11211",http://www.classicalcoolingandheat.com,,,https://www.yellowpages.com/brooklyn-ny/mip/classical-cooling-and-heat-539072315?lid=539072315
Turonis Plumbing & Heating, (201) 653-1847,"220 Park Ave, Hoboken, NJ 07030",,,,https://www.yellowpages.com/hoboken-nj/mip/turonis-plumbing-heating-12837281?lid=12837281
Sheet Metal Industry Promotion Fund of New York City Inc, (718) 624-4600,"16 Court St, Brooklyn, NY 11241",https://www.nycsmacna.org,,,https://www.yellowpages.com/brooklyn-ny/mip/sheet-metal-industry-promotion-fund-of-new-york-city-inc-457178737?lid=457178737
Kinley Plumbing and Heating, (929) 258-3056,"16 Court St, Brooklyn, NY 11241",,,,https://www.yellowpages.com/brooklyn-ny/mip/kinley-plumbing-and-heating-505149326
Authorized Appliance Repair Company, (201) 630-6783,"540 Washington Blvd, Jersey City, NJ 07310",,,,https://www.yellowpages.com/jersey-city-nj/mip/authorized-appliance-repair-company-521886476
Town Sq 24/7 Plumbing and Heating, (201) 942-6359,"111 Town Square Pl, Jersey City, NJ 07310",,,,https://www.yellowpages.com/jersey-city-nj/mip/town-sq-24-7-plumbing-and-heating-470028722
Parkview Plumbing, (718) 855-1982,"85 Jay St, Brooklyn, NY 11201",,,,https://www.yellowpages.com/brooklyn-ny/mip/parkview-plumbing-561220378
Johnson Plumbing Heating and Cooling, (718) 569-5809,"8 Johnson St, Brooklyn, NY 11201",,,,https://www.yellowpages.com/brooklyn-ny/mip/johnson-plumbing-heating-and-cooling-560569561
Pearl St Sewer Cleaners, (929) 258-3058,"61 Pearl St, Brooklyn, NY 11201",,,,https://www.yellowpages.com/brooklyn-ny/mip/pearl-st-sewer-cleaners-505144186
Mc Fay Contracting Inc, (718) 462-4475,"885 Albany Ave, Brooklyn, NY 11203",http://www.mcfaycontracting.com,,,https://www.yellowpages.com/brooklyn-ny/mip/mc-fay-contracting-inc-17910050
Kdbm Management, (718) 484-2159,"1121 Clarkson Ave, Brooklyn, NY 11212",,,,https://www.yellowpages.com/brooklyn-ny/mip/kdbm-management-458612239
Brooklyn Heating Contractors & Specialties, (347) 201-6671,"60 Cadman Plz W, Brooklyn, NY 11201",,,,https://www.yellowpages.com/brooklyn-ny/mip/brooklyn-heating-contractors-specialties-560733399
Stonewall Contracting Corp, (718) 483-8770,"188 Rochester Ave, Brooklyn, NY 11213",,,,https://www.yellowpages.com/brooklyn-ny/mip/stonewall-contracting-corp-16254368
Shir Nesher Builders Development, (718) 851-3222,"1573 Carroll St, Brooklyn, NY 11213",,,,https://www.yellowpages.com/brooklyn-ny/mip/shir-nesher-builders-development-5732458
Schumacher & Farley Plumbing & Heating Inc, (718) 392-2105,"3652 37th St, Long Island City, NY 11101",http://www.schumacherandfarley.com,,,https://www.yellowpages.com/long-island-city-ny/mip/schumacher-farley-plumbing-heating-inc-2654556
Siano Dominick, (718) 388-4754,"186 Conselyea St, Brooklyn, NY 11211",http://siano-ms.com,,,https://www.yellowpages.com/brooklyn-ny/mip/siano-dominick-11481828
Mat Inc, (347) 529-2529,"525 E New York Ave, Brooklyn, NY 11225",,,,https://www.yellowpages.com/brooklyn-ny/mip/mat-inc-938283
Stanzione Studio, (718) 399-2396,"123 8th St, Brooklyn, NY 11215",http://www.stanzionestudio.com/new-page-2,,,https://www.yellowpages.com/brooklyn-ny/mip/stanzione-studio-458510896
Sicon Contractors Inc, (718) 596-2842,"600 Smith St, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/sicon-contractors-inc-10835725?lid=10835725
Clark St Heating and Drain, (929) 283-3143,"57 Clark St, Brooklyn, NY 11201",,,,https://www.yellowpages.com/brooklyn-ny/mip/clark-st-heating-and-drain-505149334
Harbour Mechanical Corp, (201) 222-5292,"1332 Clinton St, Hoboken, NJ 07030",http://www.harbourmech.com,,,https://www.yellowpages.com/hoboken-nj/mip/harbour-mechanical-corp-1223703
Etna Contracting Inc, (718) 858-4668,"171 Dwight St, Brooklyn, NY 11231",http://etnacontracting.com,,,https://www.yellowpages.com/brooklyn-ny/mip/etna-contracting-inc-12169340
Elsol Contract, (718) 788-1366,"465 Hamilton Ave, Brooklyn, NY 11232",,,,https://www.yellowpages.com/brooklyn-ny/mip/elsol-contract-5858562
Moriarty T & Son Inc, (718) 243-9126,"63 Creamer St, Brooklyn, NY 11231",http://msiny.com,,,https://www.yellowpages.com/brooklyn-ny/mip/moriarty-t-son-inc-13666353
Judlau Contracting, (718) 965-9415,"186 7th St, Brooklyn, NY 11215",http://www.judlau.com,,,https://www.yellowpages.com/brooklyn-ny/mip/judlau-contracting-459477187
Gabjoe Contrctng Corp, (718) 237-1666,"340 Hamilton Ave, Brooklyn, NY 11231",,,,https://www.yellowpages.com/brooklyn-ny/mip/gabjoe-contrctng-corp-467536865
Emergency Air Conditioning Repair, (929) 258-3093,"1007 Clarkson Ave, Brooklyn, NY 11212",,,,https://www.yellowpages.com/brooklyn-ny/mip/emergency-air-conditioning-repair-526890205
Deweese-Mellor Builders Inc, (718) 230-5960,"374 Washington Ave, Brooklyn, NY 11238",http://www.deweesmellor.com,,,https://www.yellowpages.com/brooklyn-ny/mip/deweese-mellor-builders-inc-495639332
Dynamic Air Solutions Inc, (718) 726-3684,"1415 Astoria Blvd, Astoria, NY 11102",,,,https://www.yellowpages.com/astoria-ny/mip/dynamic-air-solutions-inc-457214856
Zoon Development Inc, (718) 782-8408,"429 S 5th St, Brooklyn, NY 11211",,,,https://www.yellowpages.com/brooklyn-ny/mip/zoon-development-inc-10440617
Cheap Heating & Air Conditioning, (929) 252-1035,"126 E 53rd St, Brooklyn, NY 11203",,,,https://www.yellowpages.com/brooklyn-ny/mip/cheap-heating-air-conditioning-526566992
Castle Air Conditioning Corp, (718) 937-7351,"49 E 51st St, Brooklyn, NY 11203",,,,https://www.yellowpages.com/brooklyn-ny/mip/castle-air-conditioning-corp-525542298
Cheap Heating & Air Conditioning, (929) 324-3079,"599 Utica Ave, Brooklyn, NY 11203",,,,https://www.yellowpages.com/brooklyn-ny/mip/cheap-heating-air-conditioning-523712027
Chester Contracting, (718) 384-6732,"697 Lorimer St, Brooklyn, NY 11211",http://www.chestercontracting.com,,,https://www.yellowpages.com/brooklyn-ny/mip/chester-contracting-8260176
Fair Air, (718) 284-2812,"363 Linden Blvd, Brooklyn, NY 11203",,,,https://www.yellowpages.com/brooklyn-ny/mip/fair-air-474694934
Fortini John, (718) 932-8331,"1445 Broadway, Astoria, NY 11106",,,,https://www.yellowpages.com/astoria-ny/mip/fortini-john-16603510
Modern Air Inc, (718) 932-4220,"3554 32nd St, Astoria, NY 11106",,,,https://www.yellowpages.com/astoria-ny/mip/modern-air-inc-10193410
Idk Cooling Corp, (718) 937-7623,"3722 30th St, Long Island City, NY 11101",http://www.idkcoolingcorp.com,,,https://www.yellowpages.com/long-island-city-ny/mip/idk-cooling-corp-505757026
Anthony Cooling, (347) 915-0533,"1425 Broadway, Brooklyn, NY 11221",,,,https://www.yellowpages.com/brooklyn-ny/mip/anthony-cooling-469924881
Gian Central Air Inc, (917) 886-2467,"3601 37th Ave, Long Island City, NY 11101",,,,https://www.yellowpages.com/long-island-city-ny/mip/gian-central-air-inc-563084567
Cheap Heating & Air Conditioning, (917) 966-3462,"4415 4th Ave, Brooklyn, NY 11220",,,,https://www.yellowpages.com/brooklyn-ny/mip/cheap-heating-air-conditioning-526503744
Cheap Heating & Air Conditioning, (917) 966-3465,"1060 Nostrand Ave, Brooklyn, NY 11225",,,,https://www.yellowpages.com/brooklyn-ny/mip/cheap-heating-air-conditioning-526498270
Coil Craft Inc, (718) 369-1210,"130 49th St, Brooklyn, NY 11232",,,,https://www.yellowpages.com/brooklyn-ny/mip/coil-craft-inc-9901571
Heat Comm Inc, (347) 295-2635,"859 Flatbush Ave, Brooklyn, NY 11226",,,,https://www.yellowpages.com/brooklyn-ny/mip/heat-comm-inc-457319312
Surpreme Air Conditioning, (347) 202-7351,"907 Saint Johns Pl, Brooklyn, NY 11216",,,,https://www.yellowpages.com/brooklyn-ny/mip/surpreme-air-conditioning-4865360
Aero-Tech Corp., (718) 706-9786,"4732 32nd Pl # 2005, Long Island City, NY 11101",,,,https://www.yellowpages.com/long-island-city-ny/mip/aero-tech-corp-6754416
Wolf Condenser Wks, (718) 443-1567,"709 Hart St, Brooklyn, NY 11221",,,,https://www.yellowpages.com/brooklyn-ny/mip/wolf-condenser-wks-1371794
Atlas & Cooling, (856) 853-7383,"352 Ocean Ave, Jersey City, NJ 07305",,,,https://www.yellowpages.com/jersey-city-nj/mip/atlas-cooling-480967838
Computer-Site Air Conditioning & Fire, (212) 645-4300,"3100 47th Ave, Long Island City, NY 11101",http://computer-site.com,,,https://www.yellowpages.com/long-island-city-ny/mip/computer-site-air-conditioning-fire-456108872
Bh Maintenance, (718) 369-1007,"253 36th St, Brooklyn, NY 11232",,,,https://www.yellowpages.com/brooklyn-ny/mip/bh-maintenance-10087815
Manhattan Air Conditioning Co, (718) 392-2079,"4324 21st St, Long Island City, NY 11101",,,,https://www.yellowpages.com/long-island-city-ny/mip/manhattan-air-conditioning-co-482735180
Above & Be Yondplumbing ACSW, (718) 484-4911,"430 Jefferson Ave, Brooklyn, NY 11221",,,,https://www.yellowpages.com/brooklyn-ny/mip/above-be-yondplumbing-acsw-547329048
Heating & Air Conditioning Co, (718) 489-8101,"4224 Crescent St, Long Island City, NY 11101",,,,https://www.yellowpages.com/long-island-city-ny/mip/heating-air-conditioning-co-516671155
Loveday, (917) 947-8787,"749 Prospect Pl, Brooklyn, NY 11216",,,,https://www.yellowpages.com/brooklyn-ny/mip/loveday-523723291
Jdp Mechanical Inc, (718) 267-6767,"2439 44th Rd, Long Island City, NY 11101",,,,https://www.yellowpages.com/long-island-city-ny/mip/jdp-mechanical-inc-503492263
American Maintenance Technolgy, (718) 221-5080,"1083 Bergen St, Brooklyn, NY 11216",,,,https://www.yellowpages.com/brooklyn-ny/mip/american-maintenance-technolgy-29251754
Carleton Stuart Corp, (212) 229-1800,"1302 44th Ave, Long Island City, NY 11101",,,,https://www.yellowpages.com/long-island-city-ny/mip/carleton-stuart-corp-2216768
Heating & Air Conditioning Co, (917) 966-3471,"1037 Flushing Ave, Brooklyn, NY 11237",,,,https://www.yellowpages.com/brooklyn-ny/mip/heating-air-conditioning-co-526504211
Casement Air Conditioning Repair, (201) 484-8408,"770 Tonnele Ave, Jersey City, NJ 07307",,,,https://www.yellowpages.com/jersey-city-nj/mip/casement-air-conditioning-repair-550694783
Aacs Corp, (718) 706-7200,"530 47th Ave, Long Island City, NY 11101",http://aacs-corp.com,,,https://www.yellowpages.com/long-island-city-ny/mip/aacs-corp-10463502
